source_index,target_index,source_cell_type,target_cell_type,distance_um,edge_cost,distance_decay_attention
775,778,fibroblast,epithelial,16.763245,0.1615564376115799,0.9514183
2871,2869,epithelial,epithelial,9.587606,0.3230174779891968,0.77174574
4043,4041,fibroblast,immune,30.444609,0.32279568910598755,0.88706976
3282,3279,epithelial,epithelial,9.587519,0.3227035701274872,0.7719876
6904,6850,fibroblast,epithelial,15.92098,0.12673571705818176,0.9796148
6287,1788,fibroblast,epithelial,21.415289,0.32241904735565186,0.8355622
3717,3715,fibroblast,fibroblast,9.669685,0.3223768472671509,0.772663
111,5289,epithelial,epithelial,6.192977,0.20743681490421295,0.84691894
745,4657,epithelial,epithelial,7.582525,0.25509604811668396,0.81501734
4389,2142,fibroblast,epithelial,10.959988,0.0730665847659111,1.0
6907,3157,epithelial,epithelial,9.588564,0.3219299912452698,0.7725904
3946,3948,fibroblast,fibroblast,9.624013,0.3208954930305481,0.77357286
6855,2317,fibroblast,epithelial,19.163967,0.234367236495018,0.89887846
1543,776,epithelial,epithelial,9.545122,0.3205322027206421,0.7734471
4586,4582,epithelial,epithelial,9.508578,0.320075660943985,0.7736118
1943,5279,fibroblast,epithelial,10.047606,0.06698404252529144,1.0
3459,3456,fibroblast,fibroblast,9.583947,0.31957921385765076,0.7743849
2830,4094,fibroblast,epithelial,14.974357,0.0998290479183197,1.0
5267,2786,fibroblast,epithelial,11.3557205,0.07570480555295944,1.0
4758,2181,epithelial,epithelial,9.477,0.3194744884967804,0.77391404
115,112,immune,immune,9.552459,0.3194102942943573,0.77435315
4708,4711,epithelial,epithelial,5.320972,0.17945295572280884,0.8659052
3436,3437,immune,immune,9.558934,0.31869834661483765,0.7749381
3489,147,fibroblast,epithelial,18.67612,0.2195037305355072,0.9093763
2512,2430,fibroblast,epithelial,11.368269,0.0757884606719017,1.0
4661,4684,epithelial,epithelial,9.471123,0.3183426260948181,0.7747601
3939,3936,fibroblast,fibroblast,9.536854,0.3179505169391632,0.7754037
564,306,epithelial,epithelial,9.440435,0.31788477301597595,0.7749564
775,777,fibroblast,epithelial,16.813066,0.1624847948551178,0.9508512
1239,1242,fibroblast,epithelial,11.039967,0.07359977811574936,1.0
5842,5844,fibroblast,fibroblast,9.518812,0.3174261450767517,0.7757171
698,4566,fibroblast,epithelial,11.484373,0.07656248658895493,1.0
4389,4390,fibroblast,epithelial,10.58597,0.07057313621044159,1.0
520,5340,epithelial,epithelial,7.8889785,0.2635432481765747,0.8098145
6094,6089,immune,epithelial,9.420824,0.3168327212333679,0.7756707
6154,6153,epithelial,epithelial,9.396509,0.3165249228477478,0.7757837
2067,4382,fibroblast,epithelial,9.524394,0.06349596381187439,1.0
3645,4418,fibroblast,fibroblast,9.481787,0.3161621391773224,0.77650654
2128,4144,epithelial,epithelial,9.401588,0.31602686643600464,0.7761965
5116,5097,fibroblast,epithelial,16.668962,0.15764550864696503,0.95454633
1406,1404,epithelial,epithelial,9.356476,0.3151918649673462,0.77661127
5011,2631,fibroblast,epithelial,17.809633,0.19204512238502502,0.9293088
5534,2975,fibroblast,epithelial,16.801495,0.15733100473880768,0.9556906
4005,4004,fibroblast,fibroblast,9.412228,0.31378600001335144,0.77799296
5267,4907,fibroblast,epithelial,9.339138,0.06226092204451561,1.0
3458,3459,fibroblast,fibroblast,9.388056,0.31302934885025024,0.7784564
2667,4329,fibroblast,epithelial,13.155182,0.0877012088894844,1.0
6954,2570,fibroblast,epithelial,6.8114614,0.04540974274277687,1.0
777,776,epithelial,epithelial,4.6262593,0.15531323850154877,0.8829634
2132,2151,fibroblast,epithelial,12.6663265,0.08444217592477798,1.0
6603,6230,epithelial,epithelial,9.221086,0.31051111221313477,0.77955097
6844,6840,fibroblast,fibroblast,9.305713,0.31030601263046265,0.7801509
3482,3479,fibroblast,fibroblast,9.303057,0.3101964592933655,0.78022254
4992,5105,epithelial,epithelial,9.21089,0.31018489599227905,0.7797523
3918,4039,fibroblast,fibroblast,9.304246,0.3101782202720642,0.780243
1380,1382,epithelial,epithelial,9.214419,0.30930742621421814,0.7804552
5299,530,fibroblast,epithelial,15.162485,0.10393377393484116,0.9971535
4740,4819,endothelial,fibroblast,9.157524,0.30719998478889465,0.7818051
3370,3376,fibroblast,fibroblast,9.205592,0.3068934679031372,0.7822954
3321,3319,fibroblast,fibroblast,9.201437,0.306744247674942,0.7823905
6828,6841,endothelial,fibroblast,9.189719,0.3063912093639374,0.7826056
6954,7078,fibroblast,epithelial,6.4540277,0.04302684962749481,1.0
3268,3269,epithelial,epithelial,9.138294,0.30624040961265564,0.7824553
218,147,fibroblast,epithelial,8.087495,0.05391663312911987,1.0
6032,6023,fibroblast,immune,29.81229,0.30488643050193787,0.8993007
2434,6985,fibroblast,epithelial,9.569642,0.06379761546850204,1.0
1467,1482,epithelial,epithelial,9.076629,0.3044118285179138,0.7835652
6922,6925,epithelial,epithelial,9.027137,0.303849995136261,0.78374696
2374,7051,fibroblast,epithelial,14.225372,0.09483581781387329,1.0
612,4541,epithelial,epithelial,9.044364,0.30363890528678894,0.7840024
586,606,epithelial,epithelial,8.907838,0.30358242988586426,0.7833334
1080,6410,fibroblast,fibroblast,9.091316,0.30344119668006897,0.78440297
4208,2071,fibroblast,epithelial,10.645512,0.0709700807929039,1.0
6029,6027,fibroblast,epithelial,21.184078,0.303097665309906,0.85055137
5871,5870,fibroblast,epithelial,7.5683846,0.05045589804649353,1.0
6658,1322,fibroblast,epithelial,13.786787,0.0919119119644165,1.0
5999,5996,immune,immune,9.055838,0.30277717113494873,0.78473836
1610,1620,fibroblast,epithelial,13.174804,0.0878320261836052,1.0
5205,5207,fibroblast,epithelial,16.621096,0.15120913088321686,0.96040344
4893,4888,epithelial,epithelial,6.3893056,0.21469154953956604,0.8418982
3918,3915,fibroblast,fibroblast,9.067149,0.30226993560791016,0.7851957
6614,6612,fibroblast,epithelial,13.764533,0.09176355600357056,1.0
6504,6489,fibroblast,epithelial,16.684128,0.15090912580490112,0.9610954
1547,1554,epithelial,epithelial,8.995742,0.30127957463264465,0.78559965
3478,3529,fibroblast,fibroblast,9.025032,0.30088484287261963,0.7860633
2487,7143,fibroblast,epithelial,12.511444,0.0834096297621727,1.0
1656,1651,epithelial,epithelial,8.908347,0.30050891637802124,0.7857474
5195,5201,fibroblast,epithelial,9.5751505,0.06383433938026428,1.0
203,3790,epithelial,epithelial,8.987731,0.2998322546482086,0.7866955
3964,3965,fibroblast,fibroblast,8.991874,0.2997744083404541,0.7867627
4062,4063,fibroblast,fibroblast,8.985296,0.29956725239753723,0.7868912
6961,6960,fibroblast,endothelial,6.20415,0.2080620974302292,0.8464526
4783,4144,epithelial,epithelial,8.906297,0.29894179105758667,0.78696895
3702,3585,fibroblast,fibroblast,8.960486,0.29875537753105164,0.78740007
472,480,fibroblast,epithelial,12.378846,0.08252564072608948,1.0
5548,2994,fibroblast,epithelial,9.522599,0.06348399817943573,1.0
3732,3726,fibroblast,fibroblast,8.942905,0.29813098907470703,0.78779954
5514,5512,fibroblast,fibroblast,8.888388,0.29698315262794495,0.7884177
1398,1361,fibroblast,epithelial,10.709222,0.07139480859041214,1.0
37,40,fibroblast,epithelial,12.118689,0.08079125732183456,1.0
3257,3255,fibroblast,epithelial,14.78198,0.09854652732610703,1.0
5305,50,fibroblast,epithelial,20.835276,0.29620012640953064,0.85444915
7112,7111,epithelial,epithelial,8.818022,0.29615113139152527,0.7887039
2123,4805,epithelial,epithelial,8.790195,0.2954481840133667,0.7891121
6756,1311,fibroblast,epithelial,11.260488,0.07506991922855377,1.0
2524,2514,fibroblast,epithelial,12.446824,0.08297882974147797,1.0
5181,5203,fibroblast,epithelial,20.980879,0.2949308753013611,0.8563652
7095,2325,fibroblast,epithelial,11.634697,0.07756464928388596,1.0
2118,2102,fibroblast,epithelial,12.617735,0.08411823213100433,1.0
3777,3782,immune,immune,8.802719,0.2934606671333313,0.79074806
6559,1242,fibroblast,epithelial,13.055282,0.08703520894050598,1.0
3399,3397,immune,immune,8.784011,0.2929571866989136,0.79104763
865,863,fibroblast,epithelial,11.152488,0.07434991747140884,1.0
2359,2361,fibroblast,epithelial,13.566963,0.09044642001390457,1.0
3671,3669,fibroblast,fibroblast,8.751358,0.29187145829200745,0.7917346
5614,5607,fibroblast,epithelial,11.444904,0.07629936188459396,1.0
3934,3935,fibroblast,fibroblast,8.742171,0.29145172238349915,0.7920185
6114,6117,endothelial,fibroblast,8.736019,0.2913067042827606,0.79210085
2798,4908,fibroblast,epithelial,16.385178,0.14552642405033112,0.96435875
4944,107,fibroblast,epithelial,12.949792,0.08633194863796234,1.0
3455,15,fibroblast,fibroblast,8.713844,0.29052120447158813,0.7926061
6559,5918,fibroblast,epithelial,12.837526,0.08558350801467896,1.0
6101,6289,fibroblast,immune,21.762774,0.1450851559638977,1.0
2970,5533,fibroblast,epithelial,12.840419,0.0856027901172638,1.0
2324,2325,fibroblast,epithelial,8.281187,0.055207911878824234,1.0
2520,2516,epithelial,epithelial,8.619009,0.2878822088241577,0.7941983
4645,4649,epithelial,epithelial,8.564278,0.2877587080001831,0.7940066
3577,3582,fibroblast,fibroblast,8.628863,0.28767549991607666,0.79441464
4221,2083,fibroblast,epithelial,7.4993863,0.04999591037631035,1.0
3471,3670,fibroblast,fibroblast,8.608572,0.28704726696014404,0.79480636
5933,1799,fibroblast,epithelial,12.174741,0.08116494119167328,1.0
5162,2951,fibroblast,epithelial,20.737875,0.28673550486564636,0.86201465
2090,2089,epithelial,epithelial,8.565197,0.28664785623550415,0.794894
5730,5732,epithelial,epithelial,8.538681,0.2864893078804016,0.7948795
2748,6914,fibroblast,epithelial,11.561955,0.07707970589399338,1.0
320,324,fibroblast,epithelial,12.615182,0.08410121500492096,1.0
6443,1174,fibroblast,epithelial,14.927986,0.09951990842819214,1.0
6977,2431,fibroblast,epithelial,8.778944,0.05852629244327545,1.0
6405,6403,fibroblast,epithelial,17.830046,0.19136133790016174,0.930071
1949,2904,epithelial,epithelial,8.491287,0.28513914346694946,0.795702
758,754,epithelial,epithelial,7.0521584,0.23659440875053406,0.8273065
3710,3707,fibroblast,fibroblast,8.546088,0.28489094972610474,0.7961903
4785,4778,fibroblast,epithelial,9.314189,0.062094591557979584,1.0
547,546,fibroblast,epithelial,11.8021965,0.07868131250143051,1.0
3271,3270,epithelial,epithelial,8.481487,0.2847262918949127,0.79597855
3870,741,fibroblast,epithelial,15.902545,0.12856437265872955,0.9777049
4674,721,epithelial,epithelial,6.8495407,0.2312058061361313,0.8306538
83,85,epithelial,epithelial,8.478216,0.2842385470867157,0.7963495
5930,1771,epithelial,epithelial,8.468079,0.2841126322746277,0.79639596
5355,5199,immune,immune,6.0417156,0.20313021540641785,0.84971684
3731,3732,fibroblast,fibroblast,8.507821,0.2836262285709381,0.79699457
6955,6958,fibroblast,epithelial,15.015857,0.10204736888408661,0.9980602
3460,3534,fibroblast,fibroblast,8.489853,0.28303372859954834,0.7973714
114,115,epithelial,immune,8.451612,0.28290805220603943,0.79726833
526,524,epithelial,epithelial,6.3822784,0.21325255930423737,0.84307104
4273,2226,fibroblast,epithelial,10.982914,0.0732194259762764,1.0
3530,3527,fibroblast,fibroblast,8.4793215,0.2827146053314209,0.79756993
5441,5443,fibroblast,epithelial,14.007041,0.09338027238845825,1.0
3287,3288,epithelial,epithelial,8.395758,0.28238341212272644,0.79738975
2374,2375,fibroblast,epithelial,9.239647,0.06159764528274536,1.0
4050,4045,fibroblast,fibroblast,8.464187,0.28217780590057373,0.79791766
6492,6016,fibroblast,immune,21.096464,0.14064309000968933,1.0
882,5903,epithelial,epithelial,8.371414,0.2809485197067261,0.7984052
5778,3204,fibroblast,epithelial,12.962075,0.08641383796930313,1.0
6176,6131,fibroblast,immune,29.177738,0.2802645266056061,0.91782707
3939,3940,fibroblast,fibroblast,8.405993,0.28024742007255554,0.79914933
2374,2356,fibroblast,epithelial,12.136775,0.08091183006763458,1.0
4712,4711,fibroblast,epithelial,10.339576,0.06893050670623779,1.0
2540,2537,fibroblast,epithelial,9.35633,0.06237553432583809,1.0
6047,1229,fibroblast,epithelial,16.519697,0.14677855372428894,0.96401614
719,720,epithelial,epithelial,8.279142,0.27766525745391846,0.80053824
5874,1000,epithelial,epithelial,8.271752,0.2775047719478607,0.8006273
3519,3505,fibroblast,fibroblast,8.323023,0.2774662673473358,0.8009318
5842,5532,fibroblast,fibroblast,8.315962,0.27736929059028625,0.8009718
947,948,fibroblast,epithelial,11.770825,0.07847216725349426,1.0
3946,3983,fibroblast,epithelial,20.450891,0.27700769901275635,0.86877733
5333,517,fibroblast,epithelial,13.29028,0.08860187232494354,1.0
3580,3582,fibroblast,fibroblast,8.301647,0.27677181363105774,0.801374
1896,5960,fibroblast,immune,23.130817,0.15420545637607574,1.0
1398,1399,fibroblast,epithelial,9.168727,0.06112484633922577,1.0
4861,4856,fibroblast,epithelial,7.9020576,0.05268038436770439,1.0
5884,884,epithelial,epithelial,8.222282,0.27569103240966797,0.8018162
3481,3480,fibroblast,fibroblast,8.269756,0.2756841778755188,0.80207556
3214,5730,epithelial,epithelial,8.183426,0.27535998821258545,0.801874
6493,6499,fibroblast,immune,20.62315,0.13748766481876373,1.0
4952,102,fibroblast,epithelial,16.158867,0.13741961121559143,0.9707427
3549,3576,fibroblast,epithelial,20.377605,0.2745809853076935,0.8704628
3908,163,fibroblast,epithelial,20.319204,0.2738962769508362,0.8707199
6421,6420,fibroblast,epithelial,16.102404,0.13630099594593048,0.97146344
3322,3319,fibroblast,fibroblast,8.163835,0.2721572816371918,0.8043412
7103,7101,fibroblast,epithelial,10.934428,0.07289618998765945,1.0
4902,2793,fibroblast,epithelial,11.7487755,0.07832516729831696,1.0
6911,6910,fibroblast,epithelial,9.810318,0.06540212035179138,1.0
1643,1641,epithelial,epithelial,8.07601,0.2712777256965637,0.80457777
3792,215,fibroblast,epithelial,16.22071,0.1355724334716797,0.97293854
558,557,fibroblast,epithelial,9.08598,0.06057320162653923,1.0
5738,7146,fibroblast,epithelial,9.329254,0.062195029109716415,1.0
6182,6179,epithelial,epithelial,8.07136,0.2705952227115631,0.8051021
586,588,epithelial,epithelial,7.9718447,0.2704724669456482,0.80466694
3583,3581,fibroblast,fibroblast,8.087779,0.26961737871170044,0.805978
6046,5924,fibroblast,epithelial,20.178267,0.2695128321647644,0.87372375
5738,5741,fibroblast,epithelial,9.245419,0.061636123806238174,1.0
4770,4605,fibroblast,epithelial,8.735553,0.058237019926309586,1.0
37,45,fibroblast,epithelial,10.417629,0.06945086270570755,1.0
150,34,fibroblast,epithelial,8.219647,0.05479764938354492,1.0
3717,3736,fibroblast,fibroblast,8.064688,0.2688628137111664,0.8064622
2382,2361,fibroblast,epithelial,11.99922,0.079994797706604,1.0
2145,4758,epithelial,epithelial,7.9261913,0.26802894473075867,0.8063901
337,341,fibroblast,epithelial,13.017601,0.0867840051651001,1.0
504,5300,fibroblast,epithelial,19.93946,0.26760047674179077,0.87400365
5540,2975,fibroblast,epithelial,20.07575,0.2666815519332886,0.87560236
2418,6973,fibroblast,epithelial,13.253318,0.08835545182228088,1.0
5850,5868,fibroblast,epithelial,12.349115,0.08232743293046951,1.0
4074,4066,fibroblast,fibroblast,7.9269433,0.26426833868026733,0.8094324
4428,4424,fibroblast,fibroblast,7.9208727,0.2642487585544586,0.80941546
1231,1228,epithelial,epithelial,7.8640623,0.2639749050140381,0.8093306
500,497,epithelial,epithelial,7.862356,0.26384276151657104,0.80942833
6833,6834,fibroblast,fibroblast,7.9114537,0.26377594470977783,0.8097474
5926,1229,fibroblast,epithelial,16.080526,0.1317243129014969,0.9757774
3625,3631,fibroblast,fibroblast,7.8925133,0.2632419764995575,0.8100776
5113,5096,fibroblast,epithelial,10.117518,0.06745012104511261,1.0
1288,1286,epithelial,epithelial,7.8129683,0.26279518008232117,0.81000996
6823,6824,fibroblast,fibroblast,7.8829565,0.26278844475746155,0.81039345
455,456,fibroblast,epithelial,7.80854,0.0520569309592247,1.0
108,107,fibroblast,epithelial,11.259021,0.07506013661623001,1.0
4391,2048,epithelial,epithelial,7.820515,0.261947363615036,0.8107378
2943,5172,fibroblast,epithelial,8.830703,0.058871351182460785,1.0
5005,2642,fibroblast,epithelial,9.617163,0.06411442160606384,1.0
6909,6907,immune,epithelial,7.7482986,0.2614107131958008,0.81078255
3777,3778,immune,immune,5.720932,0.19073057174682617,0.85848075
915,924,epithelial,epithelial,7.768899,0.2610183656215668,0.8112121
3949,3935,fibroblast,fibroblast,7.825757,0.26090458035469055,0.811612
6124,6125,fibroblast,fibroblast,7.8244195,0.26090168952941895,0.8116071
4985,4984,fibroblast,epithelial,14.019725,0.09346482902765274,1.0
6698,6695,epithelial,epithelial,7.765803,0.2607496976852417,0.81141335
5329,5308,fibroblast,fibroblast,7.816343,0.26072442531585693,0.8117073
5352,5351,endothelial,epithelial,7.748692,0.2606755197048187,0.811381
6027,5930,epithelial,epithelial,7.780563,0.260565847158432,0.8116424
2748,2744,fibroblast,epithelial,9.610683,0.06407122313976288,1.0
5649,5637,fibroblast,epithelial,15.995232,0.12976308166980743,0.9771372
6959,7051,fibroblast,epithelial,7.4433193,0.049622129648923874,1.0
4273,4282,fibroblast,epithelial,9.181132,0.061207547783851624,1.0
6693,6696,fibroblast,epithelial,16.861256,0.16182231903076172,0.95178705
7140,5300,fibroblast,epithelial,19.790049,0.2584947347640991,0.8811203
4073,4072,fibroblast,fibroblast,7.7481213,0.25830891728401184,0.8133004
2554,2525,epithelial,epithelial,7.6359057,0.2569086253643036,0.813831
5175,5183,fibroblast,epithelial,17.73346,0.18789392709732056,0.93270075
4421,4424,fibroblast,fibroblast,7.6938233,0.25654518604278564,0.8144412
3504,4000,fibroblast,epithelial,18.0025,0.19483518600463867,0.9279119
2369,2370,fibroblast,epithelial,12.770977,0.08513984829187393,1.0
6119,6121,fibroblast,immune,19.206558,0.12804372608661652,1.0
3257,5443,fibroblast,epithelial,11.759785,0.07839856296777725,1.0
5845,5838,fibroblast,epithelial,18.027466,0.19715917110443115,0.925912
6814,6812,fibroblast,fibroblast,7.669653,0.2557123899459839,0.81498843
4820,4763,epithelial,epithelial,7.58914,0.25557076930999756,0.81466645
6480,6481,fibroblast,epithelial,18.689564,0.2188059687614441,0.91009265
5981,5985,fibroblast,epithelial,11.455513,0.07637009024620056,1.0
6072,6071,fibroblast,immune,22.193045,0.14795362949371338,1.0
3421,3422,fibroblast,fibroblast,7.6043086,0.2535032033920288,0.81643516
2394,2395,epithelial,epithelial,7.5581517,0.2532495856285095,0.816391
5173,5151,fibroblast,epithelial,15.896972,0.12649869918823242,0.9796902
6874,6873,fibroblast,fibroblast,7.549828,0.25169751048088074,0.81761366
